Budget_Lakh,Mileage_kmpl,Seating_Capacity,Car_Type,Fuel_Type,Transmission,Condition,User_Needs,Car_Color
240.51,13.2,2,,,0.0,0.0,1.0,1.0
132.58,12.2,5,,,0.0,0.0,,3.0
253.57,14.6,5,,0.0,0.0,1.0,1.0,3.0
136.64,5.7,4,,0.0,0.0,1.0,,2.0
167.88,12.8,2,,,1.0,0.0,1.0,
244.44,9.0,5,,0.0,1.0,0.0,1.0,1.0
237.52,13.6,5,,,1.0,1.0,1.0,2.0
198.18,14.0,2,,,0.0,1.0,,3.0
282.45,12.4,5,,1.0,1.0,1.0,0.0,1.0
50.26,12.5,4,,0.0,0.0,0.0,1.0,0.0
291.59,11.2,5,,0.0,0.0,0.0,0.0,
264.87,11.8,2,,,1.0,0.0,1.0,0.0
33.84,6.3,4,,1.0,0.0,0.0,,1.0
203.93,12.0,2,,0.0,0.0,0.0,0.0,1.0
168.5,10.9,5,,0.0,0.0,1.0,0.0,
156.0,11.9,2,,0.0,0.0,1.0,0.0,0.0
299.71,11.1,2,,0.0,0.0,1.0,1.0,0.0
170.92,6.4,5,,,1.0,0.0,1.0,2.0
92.1,7.2,2,,1.0,1.0,0.0,,2.0
212.57,7.1,4,,,0.0,1.0,0.0,
104.64,11.8,5,,1.0,0.0,1.0,,3.0
41.29,13.8,5,,1.0,1.0,1.0,,0.0
