Budget_Lakh,Mileage_kmpl,Seating_Capacity,Car_Type,Fuel_Type,Transmission,Condition,User_Needs,Car_Color
21.65,20.3,5,1.0,,1.0,,2.0,3.0
5.5,22.4,4,0.0,1.0,0.0,,1.0,0.0
17.08,20.0,5,1.0,1.0,1.0,0.0,2.0,2.0
18.73,16.5,7,,1.0,0.0,0.0,1.0,1.0
8.07,18.9,4,2.0,0.0,1.0,,2.0,3.0
8.68,15.1,4,0.0,2.0,1.0,0.0,0.0,3.0
18.26,19.4,7,,1.0,0.0,,1.0,2.0
16.04,20.1,4,2.0,,0.0,,1.0,4.0
4.05,15.0,4,0.0,1.0,0.0,1.0,1.0,3.0
27.28,18.2,5,1.0,2.0,0.0,0.0,1.0,1.0
12.84,16.8,5,1.0,1.0,1.0,0.0,1.0,2.0
29.52,13.7,7,,0.0,0.0,,1.0,0.0
9.24,18.0,5,2.0,,1.0,,0.0,0.0
26.7,18.6,4,1.0,,0.0,,2.0,
10.74,19.7,4,2.0,0.0,0.0,,1.0,3.0
10.89,20.4,7,,,0.0,1.0,0.0,4.0
9.09,12.3,5,0.0,1.0,0.0,,1.0,3.0
15.49,16.3,4,2.0,2.0,0.0,,0.0,3.0
8.21,14.7,4,2.0,,0.0,0.0,1.0,4.0
10.31,21.8,4,2.0,,1.0,1.0,0.0,3.0
5.58,18.9,5,0.0,1.0,1.0,0.0,1.0,2.0
22.01,23.1,7,,2.0,1.0,,1.0,4.0
12.55,22.8,4,2.0,1.0,0.0,1.0,2.0,4.0
17.46,14.6,5,2.0,,0.0,1.0,2.0,1.0
17.22,15.2,5,1.0,,0.0,1.0,2.0,4.0
13.24,21.0,4,2.0,,1.0,,1.0,3.0
11.94,23.0,5,2.0,1.0,0.0,,2.0,2.0
23.56,21.6,7,,2.0,0.0,,2.0,1.0
8.95,12.7,4,0.0,2.0,1.0,,2.0,3.0
6.57,15.0,5,0.0,2.0,1.0,1.0,2.0,0.0
5.32,19.1,4,0.0,,0.0,0.0,1.0,
12.06,23.3,5,1.0,1.0,1.0,0.0,0.0,4.0
22.95,15.1,5,1.0,,1.0,0.0,0.0,3.0
9.3,18.6,4,0.0,2.0,0.0,0.0,2.0,2.0
13.29,13.0,5,,2.0,0.0,,0.0,
13.28,19.7,7,,,0.0,,2.0,4.0
21.87,18.9,4,1.0,1.0,0.0,,2.0,
10.03,19.2,7,,2.0,0.0,,2.0,2.0
15.58,13.5,5,1.0,2.0,0.0,1.0,2.0,2.0
15.13,23.9,5,1.0,,1.0,,2.0,2.0
17.85,19.5,5,1.0,,0.0,0.0,0.0,0.0
24.55,14.6,7,,1.0,0.0,,2.0,2.0
23.02,22.3,7,,0.0,1.0,,2.0,3.0
15.76,23.7,5,1.0,2.0,0.0,,1.0,
11.3,19.6,4,1.0,0.0,0.0,1.0,2.0,0.0
9.44,13.1,5,2.0,0.0,1.0,,2.0,1.0
30.6,20.9,4,1.0,,0.0,1.0,2.0,3.0
21.17,22.0,4,1.0,1.0,1.0,,0.0,4.0
14.22,19.5,5,2.0,0.0,1.0,,2.0,4.0
15.77,16.5,4,1.0,1.0,1.0,,2.0,
27.46,15.2,5,1.0,,0.0,1.0,1.0,4.0
31.35,19.9,5,1.0,2.0,0.0,1.0,1.0,4.0
34.08,13.8,4,1.0,1.0,0.0,0.0,1.0,2.0
17.2,15.9,7,,,1.0,1.0,0.0,1.0
8.74,20.4,4,0.0,1.0,1.0,0.0,2.0,
15.92,13.7,4,,0.0,0.0,,1.0,2.0
17.05,13.8,5,1.0,0.0,1.0,1.0,2.0,1.0
32.38,15.7,5,1.0,,0.0,0.0,2.0,3.0
10.03,22.5,5,1.0,0.0,0.0,,1.0,1.0
7.19,14.6,4,0.0,1.0,0.0,0.0,0.0,3.0
23.44,15.4,5,,,1.0,0.0,1.0,2.0
11.94,13.2,5,1.0,,1.0,1.0,2.0,
28.95,12.6,5,1.0,,0.0,0.0,1.0,
32.67,14.1,4,1.0,,1.0,,0.0,1.0
25.86,14.5,5,1.0,1.0,0.0,,1.0,
17.02,20.0,4,1.0,2.0,1.0,0.0,1.0,4.0
17.79,20.8,7,,1.0,0.0,0.0,2.0,2.0
16.13,15.4,4,2.0,0.0,1.0,1.0,0.0,0.0
27.73,22.9,7,,,0.0,0.0,2.0,1.0
21.27,21.4,5,1.0,,0.0,,1.0,4.0
11.4,20.7,4,2.0,1.0,0.0,1.0,1.0,1.0
4.07,12.0,4,0.0,2.0,1.0,0.0,0.0,4.0
12.87,17.9,4,2.0,,0.0,,1.0,2.0
29.96,18.2,4,1.0,2.0,0.0,1.0,0.0,
13.2,23.8,5,2.0,,0.0,1.0,0.0,2.0
24.75,15.9,7,,2.0,1.0,1.0,0.0,3.0
11.2,19.6,4,2.0,,0.0,1.0,1.0,2.0
8.12,19.3,5,2.0,0.0,0.0,0.0,2.0,
4.58,20.0,4,0.0,2.0,0.0,1.0,1.0,4.0
26.5,20.0,5,1.0,,1.0,1.0,1.0,
11.18,13.1,5,1.0,,0.0,1.0,1.0,1.0
14.3,20.3,7,,0.0,1.0,0.0,1.0,2.0
17.41,16.6,4,,,0.0,1.0,2.0,
30.9,23.8,4,1.0,,0.0,0.0,2.0,
12.8,21.7,4,2.0,,1.0,,2.0,2.0
6.32,18.2,5,0.0,0.0,1.0,,0.0,3.0
22.53,20.1,4,1.0,0.0,0.0,1.0,2.0,0.0
21.49,12.4,5,1.0,0.0,1.0,0.0,1.0,4.0
17.64,21.7,5,2.0,,1.0,1.0,2.0,3.0
27.99,21.5,4,1.0,,0.0,,1.0,2.0
7.66,16.2,5,0.0,,0.0,,0.0,1.0
32.27,17.6,4,1.0,1.0,1.0,,0.0,4.0
4.07,17.8,4,0.0,2.0,0.0,0.0,2.0,
15.07,17.4,7,,,0.0,,1.0,4.0
17.12,17.5,5,2.0,0.0,0.0,1.0,2.0,4.0
27.53,14.6,5,1.0,,0.0,1.0,2.0,1.0
17.84,17.4,4,1.0,,0.0,1.0,1.0,2.0
25.05,14.9,5,1.0,0.0,0.0,1.0,1.0,3.0
34.91,20.6,5,1.0,,0.0,1.0,0.0,2.0
18.28,14.6,7,,,1.0,1.0,2.0,2.0
28.78,21.7,7,,2.0,0.0,0.0,2.0,3.0
18.47,14.0,7,,2.0,1.0,0.0,0.0,4.0
34.52,16.1,4,1.0,1.0,0.0,0.0,1.0,0.0
25.22,23.7,5,1.0,,1.0,,0.0,1.0
18.2,15.8,5,,0.0,0.0,0.0,1.0,0.0
8.81,18.6,5,0.0,1.0,1.0,0.0,2.0,2.0
14.82,23.4,4,,,1.0,1.0,1.0,0.0
16.38,13.8,5,2.0,2.0,1.0,1.0,1.0,4.0
22.96,16.5,4,1.0,2.0,0.0,,2.0,4.0
25.1,21.9,4,,2.0,1.0,,1.0,4.0
6.79,16.9,5,0.0,2.0,1.0,1.0,0.0,0.0
30.15,21.1,5,1.0,0.0,0.0,,0.0,2.0
21.69,13.1,4,1.0,2.0,1.0,,2.0,2.0
10.01,19.1,5,1.0,2.0,0.0,,2.0,0.0
14.7,18.8,5,1.0,,0.0,,0.0,0.0
16.14,22.2,5,2.0,,1.0,,0.0,
28.03,12.9,7,,,1.0,,2.0,4.0
14.21,16.1,4,2.0,,0.0,,0.0,3.0
7.61,19.0,5,0.0,0.0,1.0,1.0,0.0,2.0
11.74,12.5,5,2.0,1.0,1.0,0.0,2.0,3.0
17.2,17.0,5,1.0,,0.0,0.0,2.0,
15.18,20.2,4,1.0,,0.0,0.0,1.0,
11.19,23.0,5,2.0,1.0,0.0,1.0,0.0,4.0
15.28,13.1,4,2.0,0.0,1.0,1.0,0.0,3.0
9.33,20.4,5,0.0,1.0,0.0,0.0,1.0,4.0
14.04,21.9,5,2.0,1.0,1.0,,1.0,2.0
16.83,18.8,5,2.0,0.0,0.0,,2.0,2.0
24.94,22.7,4,1.0,2.0,1.0,,2.0,1.0
15.71,19.1,5,1.0,2.0,0.0,1.0,1.0,0.0
11.12,13.3,7,,,1.0,0.0,0.0,0.0
13.01,18.1,4,1.0,0.0,0.0,,0.0,4.0
25.22,12.1,4,1.0,,1.0,0.0,2.0,0.0
32.12,17.5,5,1.0,,1.0,1.0,2.0,1.0
11.65,21.7,5,2.0,,0.0,,0.0,4.0
11.77,13.2,5,2.0,,0.0,,2.0,3.0
20.44,13.4,4,1.0,,1.0,1.0,2.0,4.0
19.48,22.9,5,1.0,2.0,1.0,0.0,2.0,
22.45,22.0,7,,,1.0,,1.0,2.0
19.41,20.3,5,1.0,0.0,1.0,1.0,1.0,0.0
7.93,13.1,5,0.0,0.0,1.0,0.0,1.0,
7.34,21.9,5,0.0,,1.0,1.0,1.0,3.0
4.37,19.0,5,0.0,,0.0,,2.0,4.0
16.64,18.6,5,1.0,,1.0,0.0,2.0,4.0
33.47,13.3,4,1.0,2.0,0.0,1.0,2.0,2.0
8.17,12.9,4,2.0,2.0,1.0,0.0,0.0,0.0
15.78,23.7,4,2.0,1.0,1.0,,2.0,0.0
6.45,18.7,4,0.0,0.0,0.0,0.0,1.0,1.0
26.61,17.4,5,1.0,1.0,1.0,,2.0,1.0
31.47,15.7,4,1.0,,0.0,,1.0,0.0
11.34,23.0,5,2.0,2.0,0.0,,2.0,2.0
10.45,21.2,5,1.0,,0.0,1.0,0.0,4.0
25.22,21.5,4,1.0,2.0,1.0,,0.0,2.0
12.5,20.1,5,1.0,,0.0,0.0,2.0,4.0
5.34,20.3,4,0.0,0.0,0.0,0.0,1.0,3.0
16.74,21.4,4,1.0,1.0,1.0,,0.0,
30.02,22.1,4,1.0,2.0,1.0,0.0,1.0,1.0
9.04,22.5,4,0.0,,1.0,,0.0,0.0
12.55,13.0,7,,2.0,1.0,,2.0,2.0
12.64,20.6,5,2.0,,0.0,1.0,0.0,
15.06,18.6,5,1.0,,0.0,0.0,1.0,4.0
24.75,20.0,4,1.0,1.0,0.0,0.0,2.0,
32.27,21.1,4,1.0,,0.0,,2.0,4.0
7.7,12.9,4,0.0,0.0,1.0,1.0,2.0,1.0
11.86,14.0,5,2.0,,0.0,1.0,2.0,4.0
10.54,18.9,4,2.0,1.0,1.0,1.0,1.0,1.0
29.87,16.9,4,1.0,1.0,0.0,0.0,2.0,2.0
22.51,19.0,5,1.0,,0.0,,1.0,0.0
9.98,18.9,4,0.0,,0.0,,2.0,3.0
23.02,18.7,7,,2.0,1.0,,2.0,2.0
15.48,16.2,4,2.0,,0.0,0.0,0.0,1.0
8.08,22.9,5,0.0,,0.0,,0.0,3.0
26.68,19.7,7,,1.0,1.0,,2.0,2.0
7.61,19.5,4,0.0,0.0,1.0,1.0,0.0,4.0
23.96,23.7,4,1.0,1.0,0.0,0.0,2.0,4.0
24.28,20.5,7,,,1.0,,1.0,3.0
5.64,20.0,4,0.0,0.0,1.0,1.0,0.0,3.0
15.69,21.8,4,2.0,1.0,0.0,1.0,2.0,4.0
11.12,22.0,4,1.0,1.0,1.0,,2.0,1.0
9.3,12.1,4,2.0,2.0,0.0,1.0,2.0,1.0
27.66,13.7,5,1.0,,0.0,0.0,2.0,2.0
12.61,12.5,4,2.0,0.0,1.0,0.0,1.0,3.0
15.97,12.9,5,2.0,,1.0,,2.0,3.0
5.17,19.1,5,0.0,0.0,0.0,0.0,0.0,
31.59,23.4,5,1.0,0.0,0.0,1.0,2.0,0.0
11.93,16.4,7,,0.0,0.0,1.0,0.0,2.0
22.43,22.1,7,,,1.0,,0.0,4.0
27.1,21.4,7,,,1.0,,0.0,1.0
14.6,23.6,4,1.0,,1.0,0.0,2.0,4.0
25.01,20.8,7,,0.0,0.0,0.0,2.0,2.0
9.7,23.3,4,0.0,1.0,1.0,0.0,0.0,1.0
26.74,21.0,7,,,1.0,,1.0,
15.95,19.7,5,1.0,2.0,0.0,1.0,0.0,
22.91,22.6,4,1.0,0.0,0.0,1.0,2.0,0.0
14.67,14.0,4,2.0,2.0,1.0,1.0,2.0,0.0
22.83,16.0,5,1.0,,1.0,,1.0,3.0
32.35,17.2,4,1.0,,1.0,1.0,1.0,3.0
16.43,16.5,5,2.0,2.0,1.0,1.0,0.0,4.0
9.61,17.6,4,0.0,2.0,1.0,1.0,2.0,
9.13,20.5,4,0.0,1.0,0.0,,1.0,4.0
6.67,12.9,4,0.0,,1.0,1.0,0.0,2.0
22.29,16.5,4,1.0,,0.0,1.0,1.0,0.0
12.24,22.0,4,2.0,,1.0,1.0,0.0,2.0
22.49,23.9,4,1.0,,0.0,1.0,0.0,0.0
10.38,14.2,5,1.0,1.0,1.0,0.0,1.0,2.0
18.62,13.9,4,1.0,,1.0,,0.0,3.0
29.0,22.6,4,1.0,,1.0,,1.0,4.0
27.46,13.4,4,1.0,,1.0,,2.0,1.0
6.44,18.1,4,0.0,1.0,0.0,1.0,1.0,0.0
30.11,12.2,5,1.0,0.0,0.0,0.0,0.0,4.0
17.38,21.6,4,1.0,,0.0,1.0,0.0,0.0
21.49,17.4,7,,,0.0,,0.0,1.0
17.76,18.0,5,2.0,0.0,0.0,1.0,2.0,
17.92,23.6,4,2.0,1.0,1.0,0.0,2.0,
10.71,17.1,4,1.0,2.0,1.0,,2.0,3.0
17.46,12.2,5,1.0,1.0,0.0,1.0,2.0,2.0
31.95,20.4,4,1.0,,0.0,0.0,2.0,1.0
14.39,18.2,5,2.0,2.0,0.0,1.0,1.0,1.0
31.74,17.3,5,1.0,1.0,0.0,1.0,0.0,0.0
15.89,19.7,7,,1.0,0.0,1.0,1.0,
32.19,23.7,5,1.0,,0.0,0.0,0.0,3.0
20.62,16.6,4,1.0,2.0,0.0,,1.0,2.0
5.46,20.7,4,0.0,1.0,1.0,0.0,1.0,3.0
21.42,15.5,5,1.0,2.0,0.0,1.0,0.0,4.0
30.8,14.6,4,1.0,0.0,1.0,,2.0,0.0
18.43,21.2,4,1.0,2.0,0.0,1.0,0.0,4.0
31.81,18.2,5,1.0,0.0,0.0,0.0,2.0,3.0
11.29,21.8,7,,1.0,0.0,,0.0,0.0
18.43,22.3,7,,1.0,1.0,,2.0,4.0
34.04,23.8,5,1.0,,1.0,1.0,0.0,4.0
5.08,23.1,4,0.0,,1.0,0.0,2.0,1.0
26.25,17.8,7,,,0.0,0.0,1.0,0.0
16.03,15.6,7,,,0.0,,0.0,2.0
18.4,14.1,5,1.0,0.0,1.0,1.0,0.0,
9.87,19.1,4,2.0,2.0,1.0,0.0,2.0,2.0
7.72,16.8,5,0.0,,1.0,,1.0,2.0
5.93,15.9,5,0.0,0.0,1.0,0.0,2.0,3.0
23.47,22.7,4,1.0,0.0,1.0,0.0,1.0,
24.49,23.3,4,1.0,0.0,0.0,0.0,0.0,1.0
17.83,23.7,4,2.0,,1.0,0.0,1.0,0.0
10.66,17.6,5,1.0,0.0,1.0,,2.0,1.0
14.01,20.0,4,1.0,2.0,1.0,,0.0,3.0
7.8,20.5,5,0.0,0.0,1.0,1.0,1.0,1.0
8.24,23.0,5,0.0,0.0,0.0,,2.0,
25.63,18.6,5,1.0,,1.0,1.0,1.0,0.0
18.6,20.4,5,1.0,,0.0,0.0,0.0,1.0
32.39,23.3,5,1.0,0.0,1.0,,2.0,
24.74,13.4,5,1.0,2.0,0.0,1.0,0.0,1.0
12.53,15.5,7,,2.0,0.0,0.0,1.0,3.0
12.04,12.4,7,,0.0,1.0,1.0,2.0,1.0
26.19,17.1,4,1.0,,1.0,0.0,0.0,2.0
17.9,12.3,7,,,1.0,1.0,1.0,2.0
16.09,16.9,4,1.0,,0.0,1.0,0.0,4.0
34.1,13.2,4,1.0,1.0,0.0,,0.0,
15.5,22.8,4,2.0,0.0,0.0,1.0,1.0,2.0
16.54,18.8,4,1.0,,1.0,1.0,2.0,1.0
21.52,20.9,4,1.0,2.0,1.0,1.0,0.0,2.0
16.72,17.9,4,2.0,,1.0,,1.0,0.0
14.63,23.3,4,1.0,0.0,1.0,0.0,1.0,
16.17,12.6,4,,1.0,1.0,1.0,0.0,2.0
14.34,16.8,5,1.0,0.0,1.0,,2.0,
11.98,16.2,5,2.0,,0.0,,1.0,
15.41,17.3,4,2.0,,1.0,,2.0,3.0
12.77,17.8,5,1.0,,0.0,1.0,0.0,4.0
18.22,17.8,7,,1.0,0.0,1.0,1.0,
18.32,21.4,4,1.0,,0.0,,1.0,1.0
9.06,19.2,5,0.0,,0.0,0.0,2.0,
10.67,15.8,5,1.0,,0.0,0.0,1.0,2.0
10.37,15.5,5,2.0,1.0,0.0,0.0,2.0,0.0
28.3,20.0,7,,,1.0,,0.0,
22.52,14.8,5,1.0,2.0,0.0,1.0,2.0,1.0
17.0,14.9,7,,,0.0,1.0,0.0,0.0
32.1,12.5,4,1.0,2.0,0.0,0.0,2.0,0.0
5.17,17.7,5,0.0,1.0,0.0,1.0,1.0,0.0
29.43,12.4,7,,2.0,0.0,,2.0,2.0
5.62,23.2,5,0.0,1.0,0.0,0.0,0.0,3.0
32.84,20.7,4,1.0,2.0,1.0,1.0,2.0,3.0
5.15,14.9,4,0.0,,0.0,0.0,0.0,
16.24,18.2,4,2.0,1.0,1.0,0.0,0.0,
5.07,16.8,5,0.0,1.0,0.0,,2.0,3.0
7.42,16.2,4,0.0,1.0,0.0,1.0,2.0,2.0
12.19,17.2,5,2.0,,1.0,,2.0,
19.61,22.2,4,,2.0,0.0,,2.0,3.0
8.8,16.9,5,2.0,1.0,1.0,1.0,1.0,0.0
13.6,15.1,7,,,1.0,0.0,1.0,
7.36,14.9,4,0.0,2.0,1.0,0.0,1.0,2.0
16.63,22.5,4,,,1.0,,2.0,4.0
25.47,17.5,7,,,0.0,,2.0,0.0
19.41,19.3,4,1.0,,1.0,,1.0,1.0
13.31,17.4,5,2.0,0.0,1.0,1.0,2.0,0.0
18.42,17.6,4,,,1.0,1.0,0.0,0.0
27.79,24.0,5,1.0,0.0,0.0,,1.0,
5.57,19.0,5,0.0,2.0,0.0,,2.0,
21.27,15.6,7,,2.0,0.0,1.0,1.0,1.0
19.65,22.3,4,1.0,,1.0,,0.0,1.0
31.55,18.6,4,1.0,0.0,0.0,1.0,0.0,2.0
6.04,17.2,4,0.0,,1.0,1.0,1.0,3.0
18.2,13.8,7,,1.0,1.0,,0.0,3.0
9.53,22.7,4,0.0,2.0,1.0,,2.0,0.0
24.88,22.1,7,,,0.0,,0.0,2.0
19.8,13.4,7,,2.0,1.0,,1.0,1.0
9.3,14.2,5,0.0,2.0,0.0,1.0,1.0,0.0
19.13,15.1,7,,0.0,1.0,,0.0,
32.14,21.8,4,1.0,0.0,0.0,1.0,1.0,3.0
15.69,15.4,4,2.0,,1.0,0.0,1.0,1.0
21.46,12.1,5,1.0,,1.0,1.0,2.0,1.0
20.5,15.0,7,,2.0,1.0,1.0,2.0,4.0
5.12,14.9,4,0.0,2.0,1.0,,2.0,
5.53,23.4,4,0.0,,1.0,1.0,2.0,4.0
31.57,17.8,4,1.0,1.0,1.0,0.0,2.0,
17.05,15.0,5,1.0,,1.0,,0.0,
23.26,22.6,4,1.0,,1.0,0.0,2.0,3.0
17.11,23.7,5,1.0,,0.0,,2.0,3.0
21.58,12.4,4,1.0,,1.0,,0.0,3.0
10.21,22.2,4,2.0,2.0,0.0,,1.0,0.0
15.07,19.2,7,,1.0,0.0,1.0,1.0,4.0
27.84,14.5,7,,,1.0,,0.0,0.0
13.64,15.1,4,1.0,,0.0,1.0,2.0,3.0
21.18,12.1,7,,2.0,0.0,0.0,1.0,3.0
28.12,14.0,4,1.0,,0.0,,2.0,2.0
12.86,17.6,7,,2.0,1.0,1.0,0.0,
25.65,22.5,4,1.0,,1.0,0.0,1.0,3.0
11.83,16.5,5,2.0,2.0,1.0,,1.0,4.0
14.35,19.3,4,2.0,0.0,0.0,1.0,1.0,4.0
15.08,20.7,4,1.0,1.0,1.0,0.0,1.0,
20.82,20.0,7,,,0.0,,0.0,3.0
13.04,13.6,5,1.0,1.0,0.0,1.0,2.0,1.0
16.69,14.9,7,,,0.0,,0.0,
4.02,12.7,4,0.0,2.0,1.0,,1.0,1.0
30.48,14.3,5,1.0,,1.0,1.0,2.0,4.0
34.31,14.6,4,1.0,,0.0,,2.0,2.0
19.36,14.9,4,1.0,1.0,0.0,0.0,2.0,
24.59,14.6,5,1.0,2.0,1.0,,0.0,
23.35,18.9,5,,1.0,0.0,0.0,0.0,
16.61,23.1,5,2.0,1.0,1.0,0.0,2.0,3.0
19.71,20.6,4,1.0,2.0,0.0,1.0,1.0,3.0
20.85,14.3,7,,,1.0,0.0,1.0,0.0
6.23,13.9,5,0.0,0.0,1.0,1.0,1.0,4.0
33.49,13.4,5,1.0,1.0,0.0,0.0,2.0,4.0
5.45,17.8,4,0.0,0.0,1.0,,2.0,0.0
15.93,20.1,5,2.0,,1.0,,1.0,0.0
26.84,19.8,4,1.0,1.0,0.0,,1.0,2.0
9.29,14.7,4,0.0,1.0,1.0,0.0,2.0,3.0
22.26,14.8,5,1.0,1.0,0.0,1.0,2.0,4.0
15.86,22.4,7,,2.0,1.0,1.0,1.0,
33.66,14.8,4,1.0,1.0,0.0,1.0,1.0,3.0
14.3,13.3,4,,,0.0,1.0,1.0,4.0
15.79,15.9,4,1.0,,1.0,,2.0,1.0
17.28,19.9,4,1.0,1.0,1.0,1.0,2.0,
10.8,19.3,5,2.0,2.0,0.0,,0.0,
8.96,13.6,4,2.0,2.0,0.0,1.0,0.0,3.0
4.7,16.8,5,0.0,0.0,0.0,1.0,1.0,
29.82,18.4,4,1.0,1.0,0.0,,1.0,
12.67,22.3,5,2.0,,0.0,1.0,1.0,3.0
15.63,17.1,5,2.0,,1.0,0.0,0.0,3.0
27.74,13.5,7,,,1.0,0.0,0.0,1.0
33.61,16.2,4,1.0,2.0,0.0,1.0,1.0,4.0
14.37,22.1,5,2.0,,1.0,,2.0,3.0
11.19,15.6,7,,2.0,0.0,0.0,2.0,
17.28,23.4,4,,,1.0,,1.0,
14.44,18.0,7,,1.0,0.0,,2.0,2.0
8.79,14.4,5,2.0,,0.0,0.0,2.0,3.0
22.27,21.8,7,,,0.0,1.0,2.0,0.0
29.59,13.3,7,,,1.0,0.0,0.0,4.0
5.02,18.3,4,0.0,,0.0,0.0,0.0,0.0
12.59,21.1,5,2.0,0.0,0.0,1.0,2.0,1.0
26.65,18.8,7,,,1.0,,2.0,1.0
18.71,23.5,4,1.0,2.0,0.0,,2.0,2.0
12.64,23.7,5,1.0,0.0,0.0,1.0,0.0,1.0
16.25,21.6,7,,2.0,0.0,,2.0,1.0
9.5,17.1,5,2.0,1.0,0.0,,0.0,4.0
23.45,20.1,4,1.0,,1.0,0.0,0.0,1.0
15.2,19.4,5,1.0,2.0,1.0,1.0,1.0,0.0
8.92,22.9,4,0.0,,1.0,1.0,2.0,3.0
18.0,16.4,4,1.0,,0.0,1.0,2.0,1.0
6.27,12.7,5,0.0,2.0,1.0,1.0,0.0,3.0
21.73,23.9,7,,2.0,0.0,,2.0,0.0
8.14,12.3,5,2.0,,1.0,,0.0,
21.83,19.9,4,1.0,,0.0,1.0,0.0,4.0
12.39,22.1,5,1.0,,0.0,,2.0,3.0
15.64,21.7,7,,,0.0,,0.0,4.0
17.24,16.9,4,1.0,,1.0,,0.0,0.0
5.2,13.2,4,0.0,2.0,1.0,0.0,0.0,3.0
11.58,20.1,5,1.0,,1.0,,2.0,1.0
6.97,21.1,4,0.0,,1.0,,1.0,1.0
17.18,17.3,5,2.0,0.0,0.0,0.0,1.0,4.0
22.16,13.3,5,,1.0,1.0,1.0,1.0,0.0
25.36,19.6,4,1.0,1.0,0.0,1.0,0.0,4.0
6.07,22.3,5,0.0,1.0,0.0,0.0,0.0,1.0
17.68,15.4,4,1.0,1.0,1.0,,1.0,0.0
5.44,21.9,4,0.0,,0.0,0.0,2.0,2.0
33.7,17.2,5,1.0,2.0,1.0,0.0,1.0,0.0
27.32,20.6,5,,1.0,0.0,1.0,2.0,0.0
30.34,19.1,5,1.0,0.0,1.0,0.0,0.0,3.0
8.72,22.9,5,2.0,1.0,1.0,1.0,0.0,3.0
26.46,12.4,5,1.0,0.0,1.0,,2.0,1.0
13.04,19.9,4,1.0,0.0,0.0,1.0,2.0,1.0
13.22,22.9,4,2.0,,1.0,1.0,2.0,2.0
10.94,15.3,4,2.0,0.0,0.0,,2.0,1.0
15.03,19.4,5,2.0,0.0,1.0,0.0,2.0,
9.41,20.6,5,0.0,0.0,0.0,1.0,1.0,1.0
23.72,13.2,4,1.0,1.0,0.0,,0.0,3.0
5.62,15.5,5,0.0,2.0,1.0,0.0,0.0,3.0
9.88,14.7,4,0.0,2.0,1.0,0.0,1.0,2.0
21.66,17.8,4,1.0,2.0,0.0,,2.0,1.0
13.66,23.5,5,1.0,,1.0,,2.0,1.0
33.51,18.2,5,1.0,,0.0,1.0,2.0,1.0
32.09,16.0,5,1.0,1.0,1.0,1.0,1.0,1.0
24.69,21.4,7,,,0.0,,0.0,
20.17,15.2,5,1.0,0.0,0.0,1.0,0.0,3.0
9.99,16.9,4,2.0,0.0,0.0,0.0,2.0,1.0
24.65,16.1,4,1.0,1.0,1.0,,1.0,
13.14,16.7,4,2.0,1.0,0.0,0.0,2.0,
16.38,22.3,5,2.0,1.0,0.0,1.0,2.0,4.0
16.0,22.7,5,2.0,2.0,0.0,0.0,2.0,3.0
23.87,15.4,4,1.0,1.0,0.0,0.0,2.0,3.0
19.02,18.2,4,1.0,2.0,1.0,0.0,1.0,1.0
14.29,18.4,7,,0.0,0.0,,1.0,2.0
30.96,22.1,4,1.0,1.0,0.0,,1.0,3.0
20.76,21.6,5,1.0,,0.0,1.0,2.0,2.0
12.38,12.8,4,2.0,2.0,1.0,0.0,0.0,
22.35,21.3,5,,,0.0,0.0,0.0,0.0
17.52,14.5,4,2.0,2.0,1.0,1.0,0.0,3.0
16.05,17.3,5,1.0,,0.0,,1.0,
31.95,22.4,5,1.0,,1.0,,0.0,0.0
24.02,18.2,5,1.0,2.0,1.0,,0.0,2.0
18.09,17.0,5,1.0,2.0,0.0,,1.0,4.0
30.88,21.6,5,1.0,1.0,1.0,0.0,0.0,4.0
15.59,21.2,5,2.0,,0.0,0.0,2.0,
13.99,20.6,4,1.0,2.0,0.0,0.0,2.0,4.0
8.73,13.3,4,0.0,2.0,0.0,,2.0,
20.51,21.9,7,,,1.0,0.0,1.0,4.0
25.13,12.1,5,1.0,1.0,1.0,0.0,1.0,1.0
24.58,16.0,4,1.0,0.0,0.0,1.0,2.0,4.0
23.84,14.8,5,1.0,1.0,0.0,1.0,1.0,
16.02,12.7,5,1.0,,1.0,1.0,1.0,1.0
8.92,22.3,4,2.0,0.0,1.0,0.0,1.0,0.0
9.45,22.2,5,0.0,2.0,1.0,0.0,2.0,1.0
17.69,17.1,5,2.0,1.0,1.0,,1.0,3.0
14.28,15.1,5,1.0,1.0,1.0,0.0,0.0,1.0
23.27,22.6,4,1.0,0.0,1.0,0.0,2.0,2.0
12.13,17.5,4,1.0,,1.0,,2.0,4.0
25.75,23.2,5,1.0,,1.0,1.0,0.0,3.0
17.11,16.0,5,2.0,,1.0,0.0,1.0,3.0
28.24,13.5,7,,0.0,0.0,,2.0,
17.37,20.4,5,2.0,2.0,0.0,0.0,2.0,
32.18,23.1,4,1.0,,1.0,,1.0,1.0
30.91,18.2,5,1.0,,1.0,1.0,0.0,0.0
19.16,13.5,7,,0.0,1.0,,0.0,3.0
5.09,21.7,5,0.0,2.0,0.0,1.0,2.0,0.0
23.37,17.8,5,1.0,,0.0,0.0,1.0,2.0
13.87,20.8,5,2.0,0.0,0.0,,1.0,2.0
9.89,18.5,4,2.0,1.0,0.0,0.0,0.0,3.0
24.43,13.6,4,1.0,0.0,0.0,,2.0,4.0
4.72,23.2,4,0.0,1.0,1.0,1.0,1.0,0.0
9.44,19.7,5,0.0,,0.0,0.0,0.0,3.0
